,DataFrame,,From Online Query on Uniprot,Entry,Entry name,Status,Protein names,Gene names,Organism,Length
13986,MLH1,,WNK4,K7ENT7,K7ENT7_HUMAN,unreviewed,Serine/threonine-protein kinase WNK4,WNK4,Homo sapiens (Human),469
13987,MLH1,,WNK4,K7EPB3,K7EPB3_HUMAN,unreviewed,Serine/threonine-protein kinase WNK4 (Fragment),WNK4,Homo sapiens (Human),62
13988,MLH1,,WNK4,Q96J92,WNK4_HUMAN,reviewed,Serine/threonine-protein kinase WNK4 (EC 2.7.11.1) (Protein kinase lysine-deficient 4) (Protein kinase with no lysine 4),WNK4 PRKWNK4,Homo sapiens (Human),1243
13989,MLH1,,G6PC,A0A024R1U9,A0A024R1U9_HUMAN,unreviewed,"Glucose-6-phosphatase, catalytic (Glycogen storage disease type I, von Gierke disease), isoform CRA_a",G6PC hCG_16953,Homo sapiens (Human),359
13990,MLH1,,G6PC,K7ELS6,K7ELS6_HUMAN,unreviewed,Glucose-6-phosphatase,G6PC,Homo sapiens (Human),163
13991,MLH1,,G6PC,P35575,G6PC_HUMAN,reviewed,Glucose-6-phosphatase (G-6-Pase) (G6Pase) (EC 3.1.3.9) (Glucose-6-phosphatase alpha) (G6Pase-alpha),G6PC G6PT,Homo sapiens (Human),357
13992,MLH1,,BRCA1,A0A024R1V0,A0A024R1V0_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1 hCG_16943,Homo sapiens (Human),759
13993,MLH1,,BRCA1,A0A024R1V7,A0A024R1V7_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1 hCG_16943,Homo sapiens (Human),719
13994,MLH1,,BRCA1,A0A024R1V8,A0A024R1V8_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1 hCG_16943,Homo sapiens (Human),1598
13995,MLH1,,BRCA1,A0A024R1W0,A0A024R1W0_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1 hCG_16943,Homo sapiens (Human),1822
13996,MLH1,,BRCA1,A0A024R1Y0,A0A024R1Y0_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1 hCG_16943,Homo sapiens (Human),1863
13997,MLH1,,BRCA1,A0A024R1Y1,A0A024R1Y1_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1 hCG_16943,Homo sapiens (Human),1624
13998,MLH1,,BRCA1,A0A024R1Z8,A0A024R1Z8_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1 hCG_16943,Homo sapiens (Human),721
13999,MLH1,,BRCA1,A0A068BC97,A0A068BC97_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),56
14000,MLH1,,BRCA1,A0A068BC99,A0A068BC99_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),49
14001,MLH1,,BRCA1,A0A068BCA1,A0A068BCA1_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),92
14002,MLH1,,BRCA1,A0A068BCA4,A0A068BCA4_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),86
14003,MLH1,,BRCA1,A0A068BCB2,A0A068BCB2_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),9
14004,MLH1,,BRCA1,A0A068BCB6,A0A068BCB6_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),27
14005,MLH1,,BRCA1,A0A068BCB8,A0A068BCB8_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),38
14006,MLH1,,BRCA1,A0A068BDT2,A0A068BDT2_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),49
14007,MLH1,,BRCA1,A0A068BDT6,A0A068BDT6_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),114
14008,MLH1,,BRCA1,A0A068BDT9,A0A068BDT9_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),114
14009,MLH1,,BRCA1,A0A068BDU7,A0A068BDU7_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),24
14010,MLH1,,BRCA1,A0A068BDV0,A0A068BDV0_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),36
14011,MLH1,,BRCA1,A0A068BEU9,A0A068BEU9_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),37
14012,MLH1,,BRCA1,A0A068BEV3,A0A068BEV3_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),140
14013,MLH1,,BRCA1,A0A068BEV6,A0A068BEV6_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),126
14014,MLH1,,BRCA1,A0A068BEW5,A0A068BEW5_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),20
14015,MLH1,,BRCA1,A0A068BFV4,A0A068BFV4_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),92
14016,MLH1,,BRCA1,A0A068BFV9,A0A068BFV9_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),106
14017,MLH1,,BRCA1,A0A068BFW2,A0A068BFW2_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),83
14018,MLH1,,BRCA1,A0A068BFX7,A0A068BFX7_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),11
14019,MLH1,,BRCA1,A0A068BFY0,A0A068BFY0_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),26
14020,MLH1,,BRCA1,A0A068BI32,A0A068BI32_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),11
14021,MLH1,,BRCA1,A0A068BI36,A0A068BI36_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),16
14022,MLH1,,BRCA1,A0A068BI38,A0A068BI38_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),81
14023,MLH1,,BRCA1,A0A068BI42,A0A068BI42_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),37
14024,MLH1,,BRCA1,A0A068BI44,A0A068BI44_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),90
14025,MLH1,,BRCA1,A0A068BI53,A0A068BI53_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),22
14026,MLH1,,BRCA1,A0A068BI55,A0A068BI55_HUMAN,unreviewed,Breast and ovarian cancer susceptibility protein 1 (Truncated breast and ovarian cancer susceptibility protein 1) (Fragment),BRCA1,Homo sapiens (Human),47
14027,MLH1,,BRCA1,A0A0A0MSN1,A0A0A0MSN1_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),437
14028,MLH1,,BRCA1,A0A0A1ESW9,A0A0A1ESW9_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),192
14029,ACVR2B,,BRCA1,A0A0F6RAC9,A0A0F6RAC9_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),39
14030,ACVR2B,,BRCA1,A0A0F6RAD1,A0A0F6RAD1_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),97
14031,ACVR2B,,BRCA1,A0A0F6RAU2,A0A0F6RAU2_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),29
14032,ACVR2B,,BRCA1,A0A0F6TMQ0,A0A0F6TMQ0_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),72
14033,ACVR2B,,BRCA1,A0A0F6TMZ3,A0A0F6TMZ3_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),117
14034,ACVR2B,,BRCA1,A0A0F6TN19,A0A0F6TN19_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),40
14035,ACVR2B,,BRCA1,A0A0F6TN86,A0A0F6TN86_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),33
14036,ACVR2B,,BRCA1,A0A0F6TNH6,A0A0F6TNH6_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),57
14037,SCN5A,,BRCA1,A0A0F7G9Q0,A0A0F7G9Q0_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),74
14038,SCN5A,,BRCA1,A0A0F7G9S0,A0A0F7G9S0_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),139
14039,SCN5A,,BRCA1,A0A0F7GA54,A0A0F7GA54_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),55
14040,SCN5A,,BRCA1,A0A0F7GBC5,A0A0F7GBC5_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),28
14041,SCN5A,,BRCA1,A0A0G3FC22,A0A0G3FC22_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),210
14042,SCN5A,,BRCA1,A0A0G3FCF2,A0A0G3FCF2_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),57
14043,SCN5A,,BRCA1,A0A0K0PU86,A0A0K0PU86_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),259
14044,SCN5A,,BRCA1,A0A0K0PU93,A0A0K0PU93_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),103
14045,SCN5A,,BRCA1,A0A0K0PUK0,A0A0K0PUK0_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),239
14046,SCN5A,,BRCA1,A0A0K0QR99,A0A0K0QR99_HUMAN,unreviewed,Truncated breast cancer 1 (Truncated breast cancer type 1 susceptibility protein) (Fragment),BRCA1,Homo sapiens (Human),41
14047,SCN5A,,BRCA1,A0A0K0QRF6,A0A0K0QRF6_HUMAN,unreviewed,Truncated breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),108
14048,SCN5A,,BRCA1,A0A0N9E014,A0A0N9E014_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),27
14049,SCN5A,,BRCA1,A0A0R9RX69,A0A0R9RX69_HUMAN,unreviewed,Early onset breast cancer 1 (Fragment),BRCA1,Homo sapiens (Human),29
14050,SCN5A,,BRCA1,A0A0U1RRA9,A0A0U1RRA9_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),798
14051,SCN5A,,BRCA1,A0A0U4JDF9,A0A0U4JDF9_HUMAN,unreviewed,Truncated BRCA1,BRCA1,Homo sapiens (Human),21
14052,SCN5A,,BRCA1,A0A0U4JQJ0,A0A0U4JQJ0_HUMAN,unreviewed,Truncated BRCA1 (Fragment),BRCA1,Homo sapiens (Human),29
14053,SCN5A,,BRCA1,A0A140HIE5,A0A140HIE5_HUMAN,unreviewed,Breast cancer type 1 isoform 1 (Fragment),BRCA1,Homo sapiens (Human),29
14054,SCN5A,,BRCA1,A0A140HIE9,A0A140HIE9_HUMAN,unreviewed,Breast cancer type 1 (Fragment),BRCA1,Homo sapiens (Human),29
14055,SCN5A,,BRCA1,A0A290YM93,A0A290YM93_HUMAN,unreviewed,Truncated BRCA1 protein (Fragment),BRCA1,Homo sapiens (Human),340
14056,SCN5A,,BRCA1,A0A2P1MAS5,A0A2P1MAS5_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),90
14057,SCN5A,,BRCA1,A0A2R4U2D7,A0A2R4U2D7_HUMAN,unreviewed,BRCA1 protein (Fragment),BRCA1,Homo sapiens (Human),96
14058,SCN5A,,BRCA1,A0A2R4U2D8,A0A2R4U2D8_HUMAN,unreviewed,BRCA1 protein (Fragment),BRCA1,Homo sapiens (Human),96
14059,SCN5A,,BRCA1,A0A2R4U2F8,A0A2R4U2F8_HUMAN,unreviewed,BRCA1 protein (Fragment),BRCA1,Homo sapiens (Human),96
14060,SCN5A,,BRCA1,A0A2R8Y587,A0A2R8Y587_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),65
14061,SCN5A,,BRCA1,A0A2R8Y6Y9,A0A2R8Y6Y9_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein,BRCA1,Homo sapiens (Human),81
14062,SCN5A,,BRCA1,A0A2R8Y7V5,A0A2R8Y7V5_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),659
14063,SCN5A,,BRCA1,A0A345G161,A0A345G161_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),74
14064,SCN5A,,BRCA1,A0A345G162,A0A345G162_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),90
14065,SCN5A,,BRCA1,A0A345G163,A0A345G163_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),76
14066,SCN5A,,BRCA1,A0A345G165,A0A345G165_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),86
14067,SCN5A,,BRCA1,A0A345G166,A0A345G166_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),90
14068,SCN5A,,BRCA1,A0A386IN29,A0A386IN29_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),112
14069,SCN5A,,BRCA1,A0A386IN33,A0A386IN33_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),45
14070,SCN5A,,BRCA1,A0A386IN34,A0A386IN34_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),189
14071,SCN5A,,BRCA1,A0A386IN41,A0A386IN41_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1835
14072,SCN5A,,BRCA1,A0A386IN42,A0A386IN42_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),112
14073,SCN5A,,BRCA1,A0A386IN52,A0A386IN52_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1791
14074,SCN5A,,BRCA1,A0A386IN53,A0A386IN53_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),967
14075,SCN5A,,BRCA1,A0A386IN60,A0A386IN60_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1755
14076,SCN5A,,BRCA1,A0A386INH9,A0A386INH9_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),629
14077,SCN5A,,BRCA1,A0A386INJ5,A0A386INJ5_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1546
14078,SCN5A,,BRCA1,A0A386INN6,A0A386INN6_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),146
14079,SCN5A,,BRCA1,A0A386INP3,A0A386INP3_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1863
14080,SCN5A,,BRCA1,A0A386INP8,A0A386INP8_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1217
14081,SCN5A,,BRCA1,A0A386INQ5,A0A386INQ5_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1825
14082,SCN5A,,BRCA1,A0A386IPA8,A0A386IPA8_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),543
14083,SCN5A,,BRCA1,A0A386IPB0,A0A386IPB0_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1327
14084,SCN5A,,BRCA1,A0A386IPK6,A0A386IPK6_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1863
14085,SCN5A,,BRCA1,A0A386IPL0,A0A386IPL0_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1364
14086,SCN5A,,BRCA1,A0A386IPW1,A0A386IPW1_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),649
14087,SCN5A,,BRCA1,A0A386IPW2,A0A386IPW2_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1718
14088,SCN5A,,BRCA1,A0A386IPW3,A0A386IPW3_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),500
14089,SCN5A,,BRCA1,A0A386IPW4,A0A386IPW4_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1253
14090,SCN5A,,BRCA1,A0A386IPW7,A0A386IPW7_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),340
14091,SCN5A,,BRCA1,A0A386IPY5,A0A386IPY5_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),488
14092,SCN5A,,BRCA1,A0A386IPY7,A0A386IPY7_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1239
14093,SCN5A,,BRCA1,A0A386IPY8,A0A386IPY8_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),38
14094,SCN5A,,BRCA1,A0A386IQ58,A0A386IQ58_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),18
14095,SCN5A,,BRCA1,A0A386IQ64,A0A386IQ64_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),907
14096,SCN5A,,BRCA1,A0A386IQ66,A0A386IQ66_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1763
14097,SCN5A,,BRCA1,A0A386L1T8,A0A386L1T8_HUMAN,unreviewed,Breast cancer 1 (Fragment),BRCA1,Homo sapiens (Human),26
14098,SCN5A,,BRCA1,A0A3G1CIL2,A0A3G1CIL2_HUMAN,unreviewed,Truncated breast and ovarian cancer sususceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),57
14099,SCN5A,,BRCA1,A0A3G1CIL4,A0A3G1CIL4_HUMAN,unreviewed,Truncated breast and ovarian cancer sususceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),107
14100,SCN5A,,BRCA1,A0A3G1CIM0,A0A3G1CIM0_HUMAN,unreviewed,Breast and ovarian cancer sususceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),740
14101,SCN5A,,BRCA1,A0A3Q8UCB1,A0A3Q8UCB1_HUMAN,unreviewed,Breast cancer 1 (Fragment),BRCA1,Homo sapiens (Human),26
14102,SCN5A,,BRCA1,A0A3S8V3K0,A0A3S8V3K0_HUMAN,unreviewed,Breast cancer 1 (Breast cancer type 1 susceptibility protein) (EC 2.3.2.27) (Fragment),BRCA1 BRCC1,Homo sapiens (Human),25
14103,SCN5A,,BRCA1,A0A482E6X8,A0A482E6X8_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27) (Fragment),BRCA1 BRCC1,Homo sapiens (Human),13
14104,SCN5A,,BRCA1,A0A482E729,A0A482E729_HUMAN,unreviewed,Mutant breast cancer type 1 susceptibility protein (EC 2.3.2.27) (Fragment),BRCA1,Homo sapiens (Human),12
14105,SCN5A,,BRCA1,A0A494C182,A0A494C182_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),601
14106,SCN5A,,BRCA1,A0A4P8DKQ8,A0A4P8DKQ8_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1,BRCA1,Homo sapiens (Human),372
14107,SCN5A,,BRCA1,A0A4P8DL17,A0A4P8DL17_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),16
14108,SCN5A,,BRCA1,A0A4P8DLA0,A0A4P8DLA0_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),997
14109,SCN5A,,BRCA1,B7ZA85,B7ZA85_HUMAN,unreviewed,"Breast cancer type 1 susceptibility protein (cDNA, FLJ79099, highly similar to Homo sapiens breast cancer 1, early onset (BRCA1), transcript variant BRCA1-delta 11b, mRNA) (Fragment)",BRCA1,Homo sapiens (Human),572
14110,SCN5A,,BRCA1,C4PFY7,C4PFY7_HUMAN,unreviewed,BRCA1 (Fragment),BRCA1,Homo sapiens (Human),24
14111,SCN5A,,BRCA1,C6YB45,C6YB45_HUMAN,unreviewed,BRCA1 isoform E1aA-Delta 2-17 (Breast cancer type 1 susceptibility protein),BRCA1,Homo sapiens (Human),173
14112,SCN5A,,BRCA1,C6YB47,C6YB47_HUMAN,unreviewed,Breast and ovarian cancer sususceptibility protein,BRCA1,Homo sapiens (Human),354
14113,SCN5A,,BRCA1,C9IZW4,C9IZW4_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),177
14114,SCN5A,,BRCA1,E7ENB7,E7ENB7_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),98
14115,SCN5A,,BRCA1,E7EQW4,E7EQW4_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),222
14116,SCN5A,,BRCA1,E7EUM2,E7EUM2_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),623
14117,SCN5A,,BRCA1,E7EWN5,E7EWN5_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),649
14118,SCN5A,,BRCA1,E9PC22,E9PC22_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein,BRCA1,Homo sapiens (Human),59
14119,SCN5A,,BRCA1,E9PH68,E9PH68_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),622
14120,SCN5A,,BRCA1,G1UI37,G1UI37_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),23
14121,SCN5A,,BRCA1,G3XAC3,G3XAC3_HUMAN,unreviewed,"Breast cancer 1, early onset, isoform CRA_l",BRCA1 hCG_16943,Homo sapiens (Human),680
14122,SCN5A,,BRCA1,G4V4Z7,G4V4Z7_HUMAN,unreviewed,Breast cancer associated protein 1 (Fragment),BRCA1,Homo sapiens (Human),45
14123,SCN5A,,BRCA1,G4V4Z8,G4V4Z8_HUMAN,unreviewed,Breast cancer associated protein 1 (Fragment),BRCA1,Homo sapiens (Human),50
14124,SCN5A,,BRCA1,G4V500,G4V500_HUMAN,unreviewed,Breast cancer associated protein 1 (Fragment),BRCA1,Homo sapiens (Human),45
14125,SCN5A,,BRCA1,G4V502,G4V502_HUMAN,unreviewed,Breast cancer associated protein 1 (Fragment),BRCA1,Homo sapiens (Human),44
14126,SCN5A,,BRCA1,G4V503,G4V503_HUMAN,unreviewed,Breast cancer associated protein 1 (Fragment),BRCA1,Homo sapiens (Human),46
14127,SCN5A,,BRCA1,G8I0D8,G8I0D8_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 2.3.2.27),BRCA1,Homo sapiens (Human),1863
14128,SCN5A,,BRCA1,H0Y850,H0Y850_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),242
14129,SCN5A,,BRCA1,H0Y881,H0Y881_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),266
14130,SCN5A,,BRCA1,H0Y8B8,H0Y8B8_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),498
14131,SCN5A,,BRCA1,H0Y8D8,H0Y8D8_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (Fragment),BRCA1,Homo sapiens (Human),319
14132,SCN5A,,BRCA1,H6TXS1,H6TXS1_HUMAN,unreviewed,Breast cancer type 1 susceptibility protein (EC 6.3.2.-) (Fragment),BRCA1,Homo sapiens (Human),86
14133,SCN5A,,BRCA1,K4JTS0,K4JTS0_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),20
14134,SCN5A,,BRCA1,K4JUB1,K4JUB1_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),25
14135,SCN5A,,BRCA1,K4JUB6,K4JUB6_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),13
14136,SCN5A,,BRCA1,K4JWE8,K4JWE8_HUMAN,unreviewed,Truncated breast and ovarian cancer susceptibility protein 1 (Fragment),BRCA1,Homo sapiens (Human),66
